date,day,hour,measure,month,weekday,year,period
2019-02-12 23:00:00,12,23,84.0,2,1,2019,With pedestrianization
2019-02-13 00:00:00,13,0,73.0,2,2,2019,With pedestrianization
2019-02-13 01:00:00,13,1,64.0,2,2,2019,With pedestrianization
2019-02-13 02:00:00,13,2,53.0,2,2,2019,With pedestrianization
2019-02-13 03:00:00,13,3,46.0,2,2,2019,With pedestrianization
2019-02-13 04:00:00,13,4,45.0,2,2,2019,With pedestrianization
2019-02-13 05:00:00,13,5,44.0,2,2,2019,With pedestrianization
2019-02-13 06:00:00,13,6,58.0,2,2,2019,With pedestrianization
2019-02-13 07:00:00,13,7,70.0,2,2,2019,With pedestrianization
2019-02-13 08:00:00,13,8,74.0,2,2,2019,With pedestrianization
2019-02-13 09:00:00,13,9,81.0,2,2,2019,With pedestrianization
2019-02-13 10:00:00,13,10,76.0,2,2,2019,With pedestrianization
2019-02-13 11:00:00,13,11,71.0,2,2,2019,With pedestrianization
2019-02-13 12:00:00,13,12,49.0,2,2,2019,With pedestrianization
2019-02-13 13:00:00,13,13,49.0,2,2,2019,With pedestrianization
2019-02-13 14:00:00,13,14,43.0,2,2,2019,With pedestrianization
2019-02-13 15:00:00,13,15,39.0,2,2,2019,With pedestrianization
2019-02-13 16:00:00,13,16,47.0,2,2,2019,With pedestrianization
2019-02-13 17:00:00,13,17,54.0,2,2,2019,With pedestrianization
2019-02-13 18:00:00,13,18,62.0,2,2,2019,With pedestrianization
2019-02-13 19:00:00,13,19,92.0,2,2,2019,With pedestrianization
2019-02-13 20:00:00,13,20,110.0,2,2,2019,With pedestrianization
2019-02-13 21:00:00,13,21,106.0,2,2,2019,With pedestrianization
2019-02-13 22:00:00,13,22,93.0,2,2,2019,With pedestrianization
2019-02-13 23:00:00,13,23,92.0,2,2,2019,With pedestrianization
2019-02-14 00:00:00,14,0,79.0,2,3,2019,With pedestrianization
2019-02-14 01:00:00,14,1,54.0,2,3,2019,With pedestrianization
2019-02-14 02:00:00,14,2,52.0,2,3,2019,With pedestrianization
2019-02-14 03:00:00,14,3,46.0,2,3,2019,With pedestrianization
2019-02-14 04:00:00,14,4,37.0,2,3,2019,With pedestrianization
2019-02-14 05:00:00,14,5,38.0,2,3,2019,With pedestrianization
2019-02-14 06:00:00,14,6,46.0,2,3,2019,With pedestrianization
2019-02-14 07:00:00,14,7,63.0,2,3,2019,With pedestrianization
2019-02-14 08:00:00,14,8,78.0,2,3,2019,With pedestrianization
2019-02-14 09:00:00,14,9,74.0,2,3,2019,With pedestrianization
2019-02-14 10:00:00,14,10,69.0,2,3,2019,With pedestrianization
2019-02-14 11:00:00,14,11,64.0,2,3,2019,With pedestrianization
2019-02-14 12:00:00,14,12,49.0,2,3,2019,With pedestrianization
2019-02-14 13:00:00,14,13,34.0,2,3,2019,With pedestrianization
2019-02-14 14:00:00,14,14,29.0,2,3,2019,With pedestrianization
2019-02-14 15:00:00,14,15,24.0,2,3,2019,With pedestrianization
2019-02-14 16:00:00,14,16,29.0,2,3,2019,With pedestrianization
2019-02-14 17:00:00,14,17,35.0,2,3,2019,With pedestrianization
2019-02-14 18:00:00,14,18,47.0,2,3,2019,With pedestrianization
2019-02-14 19:00:00,14,19,87.0,2,3,2019,With pedestrianization
2019-02-14 20:00:00,14,20,107.0,2,3,2019,With pedestrianization
2019-02-14 21:00:00,14,21,103.0,2,3,2019,With pedestrianization
2019-02-14 22:00:00,14,22,96.0,2,3,2019,With pedestrianization
2019-02-14 23:00:00,14,23,81.0,2,3,2019,With pedestrianization
2019-02-15 00:00:00,15,0,74.0,2,4,2019,With pedestrianization
2019-02-15 01:00:00,15,1,75.0,2,4,2019,With pedestrianization
2019-02-15 02:00:00,15,2,54.0,2,4,2019,With pedestrianization
2019-02-15 03:00:00,15,3,52.0,2,4,2019,With pedestrianization
2019-02-15 04:00:00,15,4,48.0,2,4,2019,With pedestrianization
2019-02-15 05:00:00,15,5,49.0,2,4,2019,With pedestrianization
2019-02-15 06:00:00,15,6,44.0,2,4,2019,With pedestrianization
2019-02-15 07:00:00,15,7,58.0,2,4,2019,With pedestrianization
2019-02-15 08:00:00,15,8,64.0,2,4,2019,With pedestrianization
2019-02-15 09:00:00,15,9,78.0,2,4,2019,With pedestrianization
2019-02-15 10:00:00,15,10,71.0,2,4,2019,With pedestrianization
2019-02-15 11:00:00,15,11,82.0,2,4,2019,With pedestrianization
2019-02-15 12:00:00,15,12,58.0,2,4,2019,With pedestrianization
2019-02-15 13:00:00,15,13,56.0,2,4,2019,With pedestrianization
2019-02-15 14:00:00,15,14,51.0,2,4,2019,With pedestrianization
2019-02-15 15:00:00,15,15,53.0,2,4,2019,With pedestrianization
2019-02-15 16:00:00,15,16,61.0,2,4,2019,With pedestrianization
2019-02-15 17:00:00,15,17,70.0,2,4,2019,With pedestrianization
2019-02-15 18:00:00,15,18,84.0,2,4,2019,With pedestrianization
2019-02-15 19:00:00,15,19,96.0,2,4,2019,With pedestrianization
2019-02-15 20:00:00,15,20,107.0,2,4,2019,With pedestrianization
2019-02-15 21:00:00,15,21,121.0,2,4,2019,With pedestrianization
2019-02-15 22:00:00,15,22,106.0,2,4,2019,With pedestrianization
2019-02-15 23:00:00,15,23,94.0,2,4,2019,With pedestrianization
2019-02-16 00:00:00,16,0,80.0,2,5,2019,With pedestrianization
2019-02-16 01:00:00,16,1,72.0,2,5,2019,With pedestrianization
2019-02-16 02:00:00,16,2,70.0,2,5,2019,With pedestrianization
2019-02-16 03:00:00,16,3,40.0,2,5,2019,With pedestrianization
2019-02-16 04:00:00,16,4,37.0,2,5,2019,With pedestrianization
2019-02-16 05:00:00,16,5,39.0,2,5,2019,With pedestrianization
2019-02-16 06:00:00,16,6,43.0,2,5,2019,With pedestrianization
2019-02-16 07:00:00,16,7,48.0,2,5,2019,With pedestrianization
2019-02-16 08:00:00,16,8,51.0,2,5,2019,With pedestrianization
2019-02-16 09:00:00,16,9,49.0,2,5,2019,With pedestrianization
2019-02-16 10:00:00,16,10,46.0,2,5,2019,With pedestrianization
2019-02-16 11:00:00,16,11,37.0,2,5,2019,With pedestrianization
2019-02-16 12:00:00,16,12,27.0,2,5,2019,With pedestrianization
2019-02-16 13:00:00,16,13,20.0,2,5,2019,With pedestrianization
2019-02-16 14:00:00,16,14,16.0,2,5,2019,With pedestrianization
2019-02-16 15:00:00,16,15,15.0,2,5,2019,With pedestrianization
2019-02-16 16:00:00,16,16,15.0,2,5,2019,With pedestrianization
2019-02-16 17:00:00,16,17,15.0,2,5,2019,With pedestrianization
2019-02-16 18:00:00,16,18,25.0,2,5,2019,With pedestrianization
2019-02-16 19:00:00,16,19,49.0,2,5,2019,With pedestrianization
2019-02-16 20:00:00,16,20,56.0,2,5,2019,With pedestrianization
2019-02-16 21:00:00,16,21,55.0,2,5,2019,With pedestrianization
2019-02-16 22:00:00,16,22,57.0,2,5,2019,With pedestrianization
2019-02-16 23:00:00,16,23,37.0,2,5,2019,With pedestrianization
2019-02-17 00:00:00,17,0,37.0,2,6,2019,With pedestrianization
2019-02-17 01:00:00,17,1,43.0,2,6,2019,With pedestrianization
2019-02-17 02:00:00,17,2,53.0,2,6,2019,With pedestrianization
2019-02-17 03:00:00,17,3,42.0,2,6,2019,With pedestrianization
2019-02-17 04:00:00,17,4,39.0,2,6,2019,With pedestrianization
2019-02-17 05:00:00,17,5,46.0,2,6,2019,With pedestrianization
2019-02-17 06:00:00,17,6,52.0,2,6,2019,With pedestrianization
2019-02-17 07:00:00,17,7,61.0,2,6,2019,With pedestrianization
2019-02-17 08:00:00,17,8,53.0,2,6,2019,With pedestrianization
2019-02-17 09:00:00,17,9,46.0,2,6,2019,With pedestrianization
2019-02-17 10:00:00,17,10,38.0,2,6,2019,With pedestrianization
2019-02-17 11:00:00,17,11,19.0,2,6,2019,With pedestrianization
2019-02-17 12:00:00,17,12,24.0,2,6,2019,With pedestrianization
2019-02-17 13:00:00,17,13,19.0,2,6,2019,With pedestrianization
2019-02-17 14:00:00,17,14,16.0,2,6,2019,With pedestrianization
2019-02-17 15:00:00,17,15,14.0,2,6,2019,With pedestrianization
2019-02-17 16:00:00,17,16,11.0,2,6,2019,With pedestrianization
2019-02-17 17:00:00,17,17,14.0,2,6,2019,With pedestrianization
2019-02-17 18:00:00,17,18,31.0,2,6,2019,With pedestrianization
2019-02-17 19:00:00,17,19,68.0,2,6,2019,With pedestrianization
2019-02-17 20:00:00,17,20,77.0,2,6,2019,With pedestrianization
2019-02-17 21:00:00,17,21,57.0,2,6,2019,With pedestrianization
2019-02-17 22:00:00,17,22,44.0,2,6,2019,With pedestrianization
2019-02-17 23:00:00,17,23,37.0,2,6,2019,With pedestrianization
2019-02-18 00:00:00,18,0,43.0,2,0,2019,With pedestrianization
2019-02-18 01:00:00,18,1,32.0,2,0,2019,With pedestrianization
2019-02-18 02:00:00,18,2,25.0,2,0,2019,With pedestrianization
2019-02-18 03:00:00,18,3,30.0,2,0,2019,With pedestrianization
2019-02-18 04:00:00,18,4,30.0,2,0,2019,With pedestrianization
2019-02-18 05:00:00,18,5,24.0,2,0,2019,With pedestrianization
2019-02-18 06:00:00,18,6,36.0,2,0,2019,With pedestrianization
2019-02-18 07:00:00,18,7,59.0,2,0,2019,With pedestrianization
2019-02-18 08:00:00,18,8,71.0,2,0,2019,With pedestrianization
2019-02-18 09:00:00,18,9,66.0,2,0,2019,With pedestrianization
2019-02-18 10:00:00,18,10,59.0,2,0,2019,With pedestrianization
2019-02-18 11:00:00,18,11,57.0,2,0,2019,With pedestrianization
2019-02-18 12:00:00,18,12,40.0,2,0,2019,With pedestrianization
2019-02-18 13:00:00,18,13,41.0,2,0,2019,With pedestrianization
2019-02-18 14:00:00,18,14,37.0,2,0,2019,With pedestrianization
2019-02-18 15:00:00,18,15,35.0,2,0,2019,With pedestrianization
2019-02-18 16:00:00,18,16,30.0,2,0,2019,With pedestrianization
2019-02-18 17:00:00,18,17,24.0,2,0,2019,With pedestrianization
2019-02-18 18:00:00,18,18,28.0,2,0,2019,With pedestrianization
2019-02-18 19:00:00,18,19,76.0,2,0,2019,With pedestrianization
2019-02-18 20:00:00,18,20,92.0,2,0,2019,With pedestrianization
2019-02-18 21:00:00,18,21,94.0,2,0,2019,With pedestrianization
2019-02-18 22:00:00,18,22,91.0,2,0,2019,With pedestrianization
2019-02-18 23:00:00,18,23,92.0,2,0,2019,With pedestrianization
2019-02-19 00:00:00,19,0,70.0,2,1,2019,With pedestrianization
2019-02-19 01:00:00,19,1,54.0,2,1,2019,With pedestrianization
2019-02-19 02:00:00,19,2,53.0,2,1,2019,With pedestrianization
2019-02-19 03:00:00,19,3,36.0,2,1,2019,With pedestrianization
2019-02-19 04:00:00,19,4,39.0,2,1,2019,With pedestrianization
2019-02-19 05:00:00,19,5,35.0,2,1,2019,With pedestrianization
2019-02-19 06:00:00,19,6,54.0,2,1,2019,With pedestrianization
2019-02-19 07:00:00,19,7,61.0,2,1,2019,With pedestrianization
2019-02-19 08:00:00,19,8,75.0,2,1,2019,With pedestrianization
2019-02-19 09:00:00,19,9,80.0,2,1,2019,With pedestrianization
2019-02-19 10:00:00,19,10,62.0,2,1,2019,With pedestrianization
2019-02-19 11:00:00,19,11,48.0,2,1,2019,With pedestrianization
2019-02-19 12:00:00,19,12,43.0,2,1,2019,With pedestrianization
2019-02-19 13:00:00,19,13,45.0,2,1,2019,With pedestrianization
2019-02-19 14:00:00,19,14,37.0,2,1,2019,With pedestrianization
2019-02-19 15:00:00,19,15,32.0,2,1,2019,With pedestrianization
2019-02-19 16:00:00,19,16,34.0,2,1,2019,With pedestrianization
2019-02-19 17:00:00,19,17,37.0,2,1,2019,With pedestrianization
2019-02-19 18:00:00,19,18,45.0,2,1,2019,With pedestrianization
2019-02-19 19:00:00,19,19,65.0,2,1,2019,With pedestrianization
2019-02-19 20:00:00,19,20,81.0,2,1,2019,With pedestrianization
2019-02-19 21:00:00,19,21,69.0,2,1,2019,With pedestrianization
2019-02-19 22:00:00,19,22,59.0,2,1,2019,With pedestrianization
2019-02-19 23:00:00,19,23,49.0,2,1,2019,With pedestrianization
2019-02-20 00:00:00,20,0,60.0,2,2,2019,With pedestrianization
2019-02-20 01:00:00,20,1,76.0,2,2,2019,With pedestrianization
2019-02-20 02:00:00,20,2,73.0,2,2,2019,With pedestrianization
2019-02-20 03:00:00,20,3,72.0,2,2,2019,With pedestrianization
2019-02-20 04:00:00,20,4,60.0,2,2,2019,With pedestrianization
2019-02-20 05:00:00,20,5,44.0,2,2,2019,With pedestrianization
2019-02-20 06:00:00,20,6,47.0,2,2,2019,With pedestrianization
2019-02-20 07:00:00,20,7,54.0,2,2,2019,With pedestrianization
2019-02-20 08:00:00,20,8,69.0,2,2,2019,With pedestrianization
2019-02-20 09:00:00,20,9,75.0,2,2,2019,With pedestrianization
2019-02-20 10:00:00,20,10,71.0,2,2,2019,With pedestrianization
2019-02-20 11:00:00,20,11,55.0,2,2,2019,With pedestrianization
2019-02-20 12:00:00,20,12,50.0,2,2,2019,With pedestrianization
2019-02-20 13:00:00,20,13,46.0,2,2,2019,With pedestrianization
2019-02-20 14:00:00,20,14,30.0,2,2,2019,With pedestrianization
2019-02-20 15:00:00,20,15,25.0,2,2,2019,With pedestrianization
2019-02-20 16:00:00,20,16,18.0,2,2,2019,With pedestrianization
2019-02-20 17:00:00,20,17,18.0,2,2,2019,With pedestrianization
2019-02-20 18:00:00,20,18,25.0,2,2,2019,With pedestrianization
2019-02-20 19:00:00,20,19,43.0,2,2,2019,With pedestrianization
2019-02-20 20:00:00,20,20,83.0,2,2,2019,With pedestrianization
2019-02-20 21:00:00,20,21,102.0,2,2,2019,With pedestrianization
2019-02-20 22:00:00,20,22,95.0,2,2,2019,With pedestrianization
2019-02-20 23:00:00,20,23,78.0,2,2,2019,With pedestrianization
2019-02-21 00:00:00,21,0,62.0,2,3,2019,With pedestrianization
2019-02-21 01:00:00,21,1,64.0,2,3,2019,With pedestrianization
2019-02-21 02:00:00,21,2,50.0,2,3,2019,With pedestrianization
2019-02-21 03:00:00,21,3,43.0,2,3,2019,With pedestrianization
2019-02-21 04:00:00,21,4,39.0,2,3,2019,With pedestrianization
2019-02-21 05:00:00,21,5,42.0,2,3,2019,With pedestrianization
2019-02-21 06:00:00,21,6,52.0,2,3,2019,With pedestrianization
2019-02-21 07:00:00,21,7,67.0,2,3,2019,With pedestrianization
2019-02-21 08:00:00,21,8,69.0,2,3,2019,With pedestrianization
2019-02-21 09:00:00,21,9,67.0,2,3,2019,With pedestrianization
2019-02-21 10:00:00,21,10,62.0,2,3,2019,With pedestrianization
2019-02-21 11:00:00,21,11,56.0,2,3,2019,With pedestrianization
2019-02-21 12:00:00,21,12,46.0,2,3,2019,With pedestrianization
2019-02-21 13:00:00,21,13,46.0,2,3,2019,With pedestrianization
2019-02-21 14:00:00,21,14,36.0,2,3,2019,With pedestrianization
2019-02-21 15:00:00,21,15,22.0,2,3,2019,With pedestrianization
2019-02-21 16:00:00,21,16,20.0,2,3,2019,With pedestrianization
2019-02-21 17:00:00,21,17,27.0,2,3,2019,With pedestrianization
2019-02-21 18:00:00,21,18,29.0,2,3,2019,With pedestrianization
2019-02-21 19:00:00,21,19,45.0,2,3,2019,With pedestrianization
2019-02-21 20:00:00,21,20,105.0,2,3,2019,With pedestrianization
2019-02-21 21:00:00,21,21,113.0,2,3,2019,With pedestrianization
2019-02-21 22:00:00,21,22,100.0,2,3,2019,With pedestrianization
2019-02-21 23:00:00,21,23,80.0,2,3,2019,With pedestrianization
2019-02-22 00:00:00,22,0,78.0,2,4,2019,With pedestrianization
2019-02-22 01:00:00,22,1,69.0,2,4,2019,With pedestrianization
2019-02-22 02:00:00,22,2,63.0,2,4,2019,With pedestrianization
2019-02-22 03:00:00,22,3,56.0,2,4,2019,With pedestrianization
2019-02-22 04:00:00,22,4,40.0,2,4,2019,With pedestrianization
2019-02-22 05:00:00,22,5,42.0,2,4,2019,With pedestrianization
2019-02-22 06:00:00,22,6,50.0,2,4,2019,With pedestrianization
2019-02-22 07:00:00,22,7,67.0,2,4,2019,With pedestrianization
2019-02-22 08:00:00,22,8,82.0,2,4,2019,With pedestrianization
2019-02-22 09:00:00,22,9,84.0,2,4,2019,With pedestrianization
2019-02-22 10:00:00,22,10,68.0,2,4,2019,With pedestrianization
2019-02-22 11:00:00,22,11,65.0,2,4,2019,With pedestrianization
2019-02-22 12:00:00,22,12,63.0,2,4,2019,With pedestrianization
2019-02-22 13:00:00,22,13,53.0,2,4,2019,With pedestrianization
2019-02-22 14:00:00,22,14,36.0,2,4,2019,With pedestrianization
2019-02-22 15:00:00,22,15,36.0,2,4,2019,With pedestrianization
2019-02-22 16:00:00,22,16,31.0,2,4,2019,With pedestrianization
2019-02-22 17:00:00,22,17,30.0,2,4,2019,With pedestrianization
2019-02-22 18:00:00,22,18,40.0,2,4,2019,With pedestrianization
2019-02-22 19:00:00,22,19,79.0,2,4,2019,With pedestrianization
2019-02-22 20:00:00,22,20,97.0,2,4,2019,With pedestrianization
2019-02-22 21:00:00,22,21,110.0,2,4,2019,With pedestrianization
2019-02-22 22:00:00,22,22,102.0,2,4,2019,With pedestrianization
2019-02-22 23:00:00,22,23,88.0,2,4,2019,With pedestrianization
2019-02-23 00:00:00,23,0,82.0,2,5,2019,With pedestrianization
2019-02-23 01:00:00,23,1,74.0,2,5,2019,With pedestrianization
2019-02-23 02:00:00,23,2,67.0,2,5,2019,With pedestrianization
2019-02-23 03:00:00,23,3,61.0,2,5,2019,With pedestrianization
2019-02-23 04:00:00,23,4,56.0,2,5,2019,With pedestrianization
2019-02-23 05:00:00,23,5,59.0,2,5,2019,With pedestrianization
2019-02-23 06:00:00,23,6,54.0,2,5,2019,With pedestrianization
2019-02-23 07:00:00,23,7,54.0,2,5,2019,With pedestrianization
2019-02-23 08:00:00,23,8,58.0,2,5,2019,With pedestrianization
2019-02-23 09:00:00,23,9,59.0,2,5,2019,With pedestrianization
2019-02-23 10:00:00,23,10,59.0,2,5,2019,With pedestrianization
2019-02-23 11:00:00,23,11,69.0,2,5,2019,With pedestrianization
2019-02-23 12:00:00,23,12,75.0,2,5,2019,With pedestrianization
2019-02-23 13:00:00,23,13,65.0,2,5,2019,With pedestrianization
2019-02-23 14:00:00,23,14,55.0,2,5,2019,With pedestrianization
2019-02-23 15:00:00,23,15,54.0,2,5,2019,With pedestrianization
2019-02-23 16:00:00,23,16,42.0,2,5,2019,With pedestrianization
2019-02-23 17:00:00,23,17,31.0,2,5,2019,With pedestrianization
2019-02-23 18:00:00,23,18,53.0,2,5,2019,With pedestrianization
2019-02-23 19:00:00,23,19,101.0,2,5,2019,With pedestrianization
2019-02-23 20:00:00,23,20,94.0,2,5,2019,With pedestrianization
2019-02-23 21:00:00,23,21,105.0,2,5,2019,With pedestrianization
2019-02-23 22:00:00,23,22,101.0,2,5,2019,With pedestrianization
2019-02-23 23:00:00,23,23,92.0,2,5,2019,With pedestrianization
2019-02-24 00:00:00,24,0,72.0,2,6,2019,With pedestrianization
2019-02-24 01:00:00,24,1,72.0,2,6,2019,With pedestrianization
2019-02-24 02:00:00,24,2,66.0,2,6,2019,With pedestrianization
2019-02-24 03:00:00,24,3,55.0,2,6,2019,With pedestrianization
2019-02-24 04:00:00,24,4,50.0,2,6,2019,With pedestrianization
2019-02-24 05:00:00,24,5,49.0,2,6,2019,With pedestrianization
2019-02-24 06:00:00,24,6,50.0,2,6,2019,With pedestrianization
2019-02-24 07:00:00,24,7,47.0,2,6,2019,With pedestrianization
2019-02-24 08:00:00,24,8,48.0,2,6,2019,With pedestrianization
2019-02-24 09:00:00,24,9,41.0,2,6,2019,With pedestrianization
2019-02-24 10:00:00,24,10,28.0,2,6,2019,With pedestrianization
2019-02-24 11:00:00,24,11,25.0,2,6,2019,With pedestrianization
2019-02-24 12:00:00,24,12,22.0,2,6,2019,With pedestrianization
2019-02-24 13:00:00,24,13,18.0,2,6,2019,With pedestrianization
2019-02-24 14:00:00,24,14,16.0,2,6,2019,With pedestrianization
2019-02-24 15:00:00,24,15,19.0,2,6,2019,With pedestrianization
2019-02-24 16:00:00,24,16,19.0,2,6,2019,With pedestrianization
2019-02-24 17:00:00,24,17,17.0,2,6,2019,With pedestrianization
2019-02-24 18:00:00,24,18,28.0,2,6,2019,With pedestrianization
2019-02-24 19:00:00,24,19,46.0,2,6,2019,With pedestrianization
2019-02-24 20:00:00,24,20,101.0,2,6,2019,With pedestrianization
2019-02-24 21:00:00,24,21,101.0,2,6,2019,With pedestrianization
2019-02-24 22:00:00,24,22,106.0,2,6,2019,With pedestrianization
2019-02-24 23:00:00,24,23,89.0,2,6,2019,With pedestrianization
2019-02-25 00:00:00,25,0,73.0,2,0,2019,With pedestrianization
2019-02-25 01:00:00,25,1,67.0,2,0,2019,With pedestrianization
2019-02-25 02:00:00,25,2,56.0,2,0,2019,With pedestrianization
2019-02-25 03:00:00,25,3,61.0,2,0,2019,With pedestrianization
2019-02-25 04:00:00,25,4,56.0,2,0,2019,With pedestrianization
2019-02-25 05:00:00,25,5,50.0,2,0,2019,With pedestrianization
2019-02-25 06:00:00,25,6,50.0,2,0,2019,With pedestrianization
2019-02-25 07:00:00,25,7,59.0,2,0,2019,With pedestrianization
2019-02-25 08:00:00,25,8,81.0,2,0,2019,With pedestrianization
2019-02-25 09:00:00,25,9,87.0,2,0,2019,With pedestrianization
2019-02-25 10:00:00,25,10,92.0,2,0,2019,With pedestrianization
2019-02-25 11:00:00,25,11,89.0,2,0,2019,With pedestrianization
2019-02-25 12:00:00,25,12,62.0,2,0,2019,With pedestrianization
2019-02-25 13:00:00,25,13,41.0,2,0,2019,With pedestrianization
2019-02-25 14:00:00,25,14,37.0,2,0,2019,With pedestrianization
2019-02-25 15:00:00,25,15,29.0,2,0,2019,With pedestrianization
2019-02-25 16:00:00,25,16,30.0,2,0,2019,With pedestrianization
2019-02-25 17:00:00,25,17,34.0,2,0,2019,With pedestrianization
2019-02-25 18:00:00,25,18,54.0,2,0,2019,With pedestrianization
2019-02-25 19:00:00,25,19,75.0,2,0,2019,With pedestrianization
2019-02-25 20:00:00,25,20,107.0,2,0,2019,With pedestrianization
2019-02-25 21:00:00,25,21,122.0,2,0,2019,With pedestrianization
2019-02-25 22:00:00,25,22,107.0,2,0,2019,With pedestrianization
2019-02-25 23:00:00,25,23,89.0,2,0,2019,With pedestrianization
2019-02-26 00:00:00,26,0,105.0,2,1,2019,With pedestrianization
2019-02-26 01:00:00,26,1,82.0,2,1,2019,With pedestrianization
2019-02-26 02:00:00,26,2,79.0,2,1,2019,With pedestrianization
2019-02-26 03:00:00,26,3,59.0,2,1,2019,With pedestrianization
2019-02-26 04:00:00,26,4,51.0,2,1,2019,With pedestrianization
2019-02-26 05:00:00,26,5,50.0,2,1,2019,With pedestrianization
2019-02-26 06:00:00,26,6,54.0,2,1,2019,With pedestrianization
2019-02-26 07:00:00,26,7,60.0,2,1,2019,With pedestrianization
2019-02-26 08:00:00,26,8,74.0,2,1,2019,With pedestrianization
2019-02-26 09:00:00,26,9,84.0,2,1,2019,With pedestrianization
2019-02-26 10:00:00,26,10,53.431421446384036,2,1,2019,With pedestrianization
2019-02-26 11:00:00,26,11,64.0,2,1,2019,With pedestrianization
2019-02-26 12:00:00,26,12,42.0,2,1,2019,With pedestrianization
2019-02-26 13:00:00,26,13,39.0,2,1,2019,With pedestrianization
2019-02-26 14:00:00,26,14,32.0,2,1,2019,With pedestrianization
2019-02-26 15:00:00,26,15,22.0,2,1,2019,With pedestrianization
2019-02-26 16:00:00,26,16,17.0,2,1,2019,With pedestrianization
2019-02-26 17:00:00,26,17,25.0,2,1,2019,With pedestrianization
2019-02-26 18:00:00,26,18,37.0,2,1,2019,With pedestrianization
2019-02-26 19:00:00,26,19,79.0,2,1,2019,With pedestrianization
2019-02-26 20:00:00,26,20,83.0,2,1,2019,With pedestrianization
2019-02-26 21:00:00,26,21,83.0,2,1,2019,With pedestrianization
